X,CH1,CH2,
Second,Volt,Volt,
5.22e-01,-7.99e-02,-4.00e-02,
5.24e-01,-4.00e-02,-4.00e-02,
5.26e-01,-7.99e-02,0.00e+00,
5.28e-01,-4.00e-02,0.00e+00,
5.30e-01,-7.99e-02,-1.20e-01,
5.32e-01,0.00e+00,0.00e+00,
5.34e-01,-7.99e-02,-4.00e-02,
5.36e-01,-7.99e-02,0.00e+00,
5.38e-01,0.00e+00,-1.20e-01,
5.40e-01,-4.00e-02,0.00e+00,
5.42e-01,-7.99e-02,-4.00e-02,
5.44e-01,-7.99e-02,-4.00e-02,
5.46e-01,-4.00e-02,0.00e+00,
5.48e-01,-4.00e-02,-4.00e-02,
5.50e-01,-4.00e-02,0.00e+00,
5.52e-01,-4.00e-02,-4.00e-02,
5.54e-01,-4.00e-02,0.00e+00,
5.56e-01,0.00e+00,0.00e+00,
5.58e-01,-7.99e-02,-4.00e-02,
5.60e-01,-4.00e-02,0.00e+00,
5.62e-01,-7.99e-02,-4.00e-02,
