X,CH1,CH2,
Second,Volt,Volt,
2.27e-04,2.00e-03,-2.40e-01,
2.28e-04,0.00e+00,-7.99e-02,
2.29e-04,4.00e-03,-2.40e-01,
2.30e-04,0.00e+00,-7.99e-02,
2.31e-04,4.00e-03,-7.99e-02,
2.32e-04,0.00e+00,-7.99e-02,
2.33e-04,4.00e-03,-7.99e-02,
2.34e-04,4.00e-03,-7.99e-02,
2.35e-04,0.00e+00,-7.99e-02,
2.36e-04,0.00e+00,-7.99e-02,
2.37e-04,2.00e-03,-2.40e-01,
2.38e-04,0.00e+00,-7.99e-02,
2.39e-04,4.00e-03,-2.40e-01,
2.40e-04,2.00e-03,-7.99e-02,
2.41e-04,0.00e+00,-7.99e-02,
2.42e-04,2.00e-03,-7.99e-02,
2.43e-04,0.00e+00,-2.40e-01,
2.44e-04,0.00e+00,-7.99e-02,
2.45e-04,4.00e-03,-2.40e-01,
2.46e-04,0.00e+00,-7.99e-02,
2.47e-04,4.00e-03,-7.99e-02,
2.48e-04,0.00e+00,-7.99e-02,
2.49e-04,4.00e-03,-2.40e-01,
2.50e-04,6.00e-03,-7.99e-02,
2.51e-04,-2.00e-03,-7.99e-02,
2.52e-04,4.00e-03,-7.99e-02,
2.53e-04,0.00e+00,-7.99e-02,
2.54e-04,0.00e+00,-7.99e-02,
2.55e-04,2.00e-03,-7.99e-02,
2.56e-04,2.00e-03,-7.99e-02,
2.57e-04,0.00e+00,-2.40e-01,
2.58e-04,0.00e+00,-7.99e-02,
2.59e-04,2.00e-03,-7.99e-02,
2.60e-04,0.00e+00,-7.99e-02,
2.61e-04,2.00e-03,-2.40e-01,
2.62e-04,2.00e-03,-7.99e-02,
2.63e-04,0.00e+00,-7.99e-02,
2.64e-04,0.00e+00,-7.99e-02,
2.65e-04,2.00e-03,-2.40e-01,
2.66e-04,2.00e-03,-7.99e-02,
2.67e-04,0.00e+00,-7.99e-02,
2.68e-04,0.00e+00,-7.99e-02,
2.69e-04,4.00e-03,-7.99e-02,
2.70e-04,2.00e-03,-7.99e-02,
2.71e-04,0.00e+00,-2.40e-01,
2.72e-04,2.00e-03,-7.99e-02,
2.73e-04,0.00e+00,-7.99e-02,
2.74e-04,0.00e+00,-7.99e-02,
2.75e-04,2.00e-03,-2.40e-01,
2.76e-04,0.00e+00,-7.99e-02,
2.77e-04,4.00e-03,-7.99e-02,
2.78e-04,2.00e-03,-7.99e-02,
2.79e-04,0.00e+00,-7.99e-02,
2.80e-04,0.00e+00,-7.99e-02,
2.81e-04,4.00e-03,-2.40e-01,
